"","vote","party.id","class","ethnicity","gender","mobility","inequality","btry","immcult","immcrime","immecon","bviolent","bhard","wappr","wfavors","wcontrol","jobworry","econstate","econgood","econnext","econfin","econahead","anxiety","bv","racism","xphobia"
"2548",0,"ind","don't know/refuse","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,4,2,-6,3,2,NA,NA,NA,NA,NA,NA
"2549",1,"rep","middle","white","female",2,38,5,3,4,4,6,4,4,3,2,NA,3,5,3,3,2,NA,5,14,11
"2550",0,"rep","working","white","male",2,41,5,1,4,3,1,5,4,3,4,1,4,4,3,2,4,7,1,11,8
"2551",1,"rep","middle","white","male",1,50,5,3,3,2,7,5,2,2,2,NA,4,4,3,2,2,NA,5,15,8
"2552",0,"ind","working","nonwhite","male",2,41,3,1,1,1,1,1,3,4,3,NA,2,3,2,4,2,NA,1,5,3
"2553",0,"dem","don't know/refuse","white","male",2,26,4,2,3,2,5,3,3,4,4,NA,4,3,3,3,3,NA,4,11,7
"2554",0,"dem","working","white","female",2,17,1,1,1,1,2,2,5,4,5,1,3,2,3,3,3,7,1,4,3
"2555",0,"ind","working","nonwhite","male",1,27,4,1,1,2,3,3,3,5,3,2,3,3,4,3,3,8,2,9,4
"2556",0,"dem","don't know/refuse","nonwhite","male",3,30,3,3,3,3,4,3,3,3,3,1,3,3,3,2,3,6,3,9,9
"2557",0,"ind","don't know/refuse","white","female",2,24,2,2,2,2,4,1,5,4,5,2,2,3,3,3,4,9,3,6,6
"2558",1,"ind","don't know/refuse","white","female",2,800,5,3,3,3,4,5,3,-9,3,1,3,4,2,5,5,11,3,13,9
"2559",0,"dem","middle","white","male",2,47,1,1,1,1,4,1,5,5,5,3,2,3,3,2,3,8,3,5,3
"2560",0,"rep","working","white","female",2,48,4,2,5,1,1,4,4,2,4,1,3,5,3,3,5,9,1,9,8
"2561",1,"rep","working","white","male",2,50,5,2,4,2,6,3,3,4,2,NA,5,4,5,3,4,NA,5,13,8
"2562",0,"dem","don't know/refuse","white","male",-7,-7,NA,NA,NA,NA,-7,NA,5,-7,5,1,-7,3,2,NA,NA,NA,NA,NA,NA
"2563",0,"dem","lower","white","female",2,4,4,2,3,3,4,2,5,5,5,4,1,3,2,3,4,11,3,9,8
"2564",0,"dem","don't know/refuse",NA,"female",2,81,1,1,3,1,3,1,5,4,5,NA,2,3,2,2,4,NA,2,4,5
"2565",0,"dem","working","nonwhite","female",2,50,5,3,2,4,5,4,4,5,4,2,2,2,3,2,4,8,4,13,9
"2566",0,"ind","middle","white","male",2,48,2,1,1,1,2,2,4,4,3,3,3,2,3,2,2,7,1,5,3
"2567",0,NA,"middle","white","female",3,10,4,4,4,4,5,4,2,4,4,NA,2,4,2,3,2,NA,4,12,12
"2568",0,"dem","middle","nonwhite","male",-6,-6,NA,NA,NA,NA,-6,NA,2,-6,2,4,-6,2,2,NA,NA,NA,NA,NA,NA
"2569",0,"dem","don't know/refuse","white","female",2,26,2,1,1,2,5,1,3,5,3,4,4,4,3,4,5,13,4,7,4
"2570",1,"rep","middle","white","female",3,50,4,4,4,2,4,2,2,4,1,NA,3,4,3,2,3,NA,3,9,10
"2571",1,"rep","working","white","female",2,80,5,4,4,5,4,5,4,5,4,3,5,4,4,4,3,10,3,13,13
"2572",1,"rep","don't know/refuse","white","female",3,5,5,3,4,3,6,4,2,4,2,2,3,2,3,2,3,7,5,14,10
"2573",0,"ind","don't know/refuse","nonwhite","male",2,37,3,3,3,4,5,3,2,3,4,1,3,5,4,1,5,7,4,10,10
"2574",0,"ind","middle",NA,"female",2,24,4,3,3,4,4,2,3,3,3,1,3,3,2,3,3,7,3,9,10
"2575",0,"rep","don't know/refuse","white","male",-7,-7,NA,NA,NA,NA,-7,NA,3,-7,3,3,-7,4,3,NA,NA,NA,NA,NA,NA
"2576",0,"rep","middle","white","male",1,50,3,3,3,3,3,2,3,4,3,1,3,2,3,2,3,6,2,7,9
"2577",0,"dem","middle","white","male",2,48,1,1,1,1,-9,1,5,5,5,1,2,2,2,3,4,8,NA,NA,3
"2578",0,"dem","don't know/refuse","white","male",3,27,2,3,3,3,3,3,3,4,3,NA,2,2,3,2,3,NA,2,7,9
"2579",0,"ind","working","white","female",2,26,5,2,1,2,4,3,5,-9,5,3,3,5,3,2,4,9,3,11,5
"2580",1,"rep","middle","white","male",1,50,4,4,4,2,4,4,3,4,4,1,4,4,1,2,2,5,3,11,10
"2581",0,"ind","lower","white","male",2,40,5,4,4,4,5,5,2,1,2,NA,2,4,3,5,3,NA,4,14,12
"2582",0,"ind","working","white","female",2,34,4,3,2,3,4,3,3,4,2,NA,2,3,3,2,3,NA,3,10,8
"2583",0,"ind","don't know/refuse","white","male",2,5,3,2,2,4,5,2,4,5,5,1,2,2,4,3,3,7,4,9,8
"2584",0,"dem","working","white","female",1,48,4,3,2,3,5,3,3,5,5,1,3,3,2,3,3,7,4,11,8
"2585",0,"dem","lower","white","female",2,48,5,1,2,2,6,3,3,5,3,NA,4,4,5,5,5,NA,5,13,5
"2586",0,"dem","middle","nonwhite","male",2,50,4,1,1,1,2,1,5,4,5,NA,2,2,2,4,4,NA,1,6,3
"2587",0,"dem","upper","white","female",1,24,2,1,1,1,2,1,5,4,5,1,2,2,3,1,3,5,1,4,3
"2588",0,"dem","working","nonwhite","female",-6,-6,NA,NA,NA,NA,-6,NA,4,-6,4,1,-6,2,3,NA,NA,NA,NA,NA,NA
"2589",0,"dem","middle","white","female",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,5,NA,-6,3,4,NA,NA,NA,NA,NA,NA
"2590",0,"ind","middle","white","male",-6,-6,NA,NA,NA,NA,-6,NA,2,-6,2,1,-6,2,2,NA,NA,NA,NA,NA,NA
"2591",0,"rep","working","white","male",2,32,5,2,3,2,6,4,2,4,2,3,3,3,3,2,2,7,5,14,7
"2592",0,"rep","middle","white","female",2,20,5,3,3,4,4,3,3,3,3,3,5,3,3,2,4,9,3,11,10
"2593",0,NA,"middle","white","female",1,24,1,1,4,2,4,1,2,5,2,1,3,2,4,1,2,4,3,5,7
"2594",1,"ind","middle","white","female",2,24,4,2,3,2,5,4,3,4,2,NA,2,2,3,2,3,NA,4,12,7
"2595",1,"rep","middle","white","male",1,32,5,4,3,3,3,5,4,4,5,2,4,4,3,2,1,5,2,12,10
"2596",0,"ind","middle","nonwhite","female",2,52,1,1,1,3,4,1,5,5,4,1,4,4,3,5,5,11,3,5,5
"2597",0,"dem","lower","nonwhite","female",2,53,3,3,3,3,4,3,3,5,3,NA,3,4,3,1,3,NA,3,9,9
"2598",0,NA,"working",NA,"female",1,32,1,3,2,3,4,1,5,5,5,3,1,3,2,5,3,11,3,5,8
"2599",0,"dem","working","white","female",2,24,4,2,2,3,3,3,5,5,5,1,4,4,3,3,4,8,2,9,7
"2600",0,"ind","don't know/refuse","white","female",2,47,3,3,3,3,4,3,5,3,4,1,3,3,3,3,4,8,3,9,9
"2601",1,"rep","middle","white","female",2,7,5,3,4,3,4,2,4,5,3,1,3,3,3,3,3,7,3,10,10
"2602",0,"rep","working","white","male",2,40,3,3,3,3,5,3,3,3,2,1,3,4,3,4,1,6,4,10,9
"2603",0,"dem","working","nonwhite","female",2,26,1,2,3,4,4,5,3,4,3,3,4,3,4,5,5,13,3,9,9
"2604",0,"dem","don't know/refuse","white","female",2,13,3,3,3,3,1,1,5,5,5,3,4,4,3,3,4,10,1,5,9
"2605",0,"dem","don't know/refuse","white","male",3,17,2,2,1,2,5,2,4,4,3,2,2,2,3,1,3,6,4,8,5
"2606",0,"ind","don't know/refuse","white","male",-6,-6,NA,NA,NA,NA,-6,NA,2,-6,3,NA,-6,4,3,NA,NA,NA,NA,NA,NA
"2607",0,"ind","don't know/refuse",NA,NA,3,38,3,3,3,3,4,3,-9,3,-9,3,3,2,2,1,4,8,3,9,9
"2608",1,"rep","middle","white","female",1,38,4,5,5,5,7,4,2,4,2,NA,3,4,4,2,2,NA,5,13,15
"2609",0,"rep","upper","white","male",2,26,2,1,1,1,5,3,5,5,5,2,4,3,3,2,2,6,4,9,3
"2610",1,"rep","don't know/refuse","white","male",2,43,3,3,3,4,3,5,2,5,4,3,3,5,2,5,4,12,2,10,10
"2611",0,"ind","don't know/refuse","white","male",3,38,5,3,4,2,5,4,4,4,4,1,3,3,3,1,3,5,4,13,9
"2612",0,"dem","don't know/refuse","white","female",3,50,1,2,2,2,4,1,2,4,4,1,3,2,2,2,3,6,3,5,6
"2613",0,"ind","don't know/refuse","nonwhite","male",2,50,4,1,1,3,6,2,4,4,2,2,3,2,3,5,4,11,5,11,5
"2614",1,"ind","don't know/refuse","white","male",2,50,3,3,4,2,5,3,3,2,2,1,4,5,4,1,3,5,4,10,9
"2615",0,NA,"don't know/refuse","nonwhite","male",2,26,5,1,1,1,2,5,2,3,1,NA,4,3,3,4,4,NA,1,11,3
"2616",1,"ind","middle","white","female",2,81,5,4,4,4,3,4,1,4,5,NA,4,2,3,3,3,NA,2,11,12
"2617",0,"dem","middle","white","male",2,800,5,1,1,2,4,4,3,5,5,1,2,3,4,5,3,9,3,12,4
"2618",0,"dem","middle","white","female",2,48,1,1,1,1,3,1,5,4,5,1,2,3,2,1,3,5,2,4,3
"2619",0,"dem","working","white","female",2,81,1,1,2,2,5,2,4,5,4,1,2,4,3,2,4,7,4,7,5
"2620",0,"ind","working","white","female",2,48,3,2,2,2,4,3,3,5,4,3,2,3,3,3,4,10,3,9,6
"2621",0,"rep","don't know/refuse","white","male",1,800,3,2,2,2,4,3,3,4,3,1,2,2,3,1,3,5,3,9,6
"2622",0,"ind","don't know/refuse","white","male",-7,-7,NA,NA,NA,NA,-7,NA,2,-7,4,4,-7,4,3,NA,NA,NA,NA,NA,NA
"2623",0,"ind","middle","white","male",1,26,4,1,2,1,5,2,1,3,2,2,3,3,3,1,3,6,4,10,4
"2624",1,"rep","don't know/refuse","white","female",2,4,3,3,3,4,2,3,3,4,3,NA,3,5,5,3,3,NA,1,7,10
"2625",0,"dem","middle","white","female",3,47,5,3,3,3,4,4,2,3,4,NA,3,2,2,3,2,NA,3,12,9
"2626",0,"rep","don't know/refuse","white","female",1,7,5,4,5,2,5,4,5,5,3,3,4,4,2,4,2,9,4,13,11
"2627",1,"rep","middle","white","male",3,5,4,2,4,2,4,4,2,4,3,1,2,3,3,2,2,5,3,11,8
"2628",0,"dem","middle","white","female",3,48,2,1,1,2,5,1,3,5,5,NA,1,2,2,1,2,NA,4,7,4
"2629",0,NA,"working","nonwhite","female",2,81,2,2,1,2,4,1,5,4,5,1,3,4,3,3,3,7,3,6,5
"2630",1,"rep","don't know/refuse","white","male",2,49,5,2,4,3,5,4,2,1,2,1,3,5,1,3,1,5,4,13,9
"2631",0,"dem","middle","nonwhite","male",2,7,3,3,3,3,3,3,5,2,5,NA,2,5,2,4,2,NA,2,8,9
"2632",0,"ind","working",NA,"male",2,40,3,3,2,2,5,3,3,4,2,NA,4,4,4,1,4,NA,4,10,7
"2633",0,"ind","don't know/refuse","nonwhite","female",-6,-6,NA,NA,NA,NA,-6,NA,5,-6,5,2,-6,2,2,NA,NA,NA,NA,NA,NA
"2634",0,"ind","don't know/refuse","white","male",2,47,4,1,4,2,5,2,3,4,3,NA,2,2,3,2,3,NA,4,10,7
"2635",0,"ind","lower","nonwhite","female",2,800,1,1,2,2,3,1,5,4,4,NA,3,3,3,2,3,NA,2,4,5
"2636",0,"ind","middle",NA,"male",2,50,3,1,1,1,4,3,2,4,2,NA,2,4,2,5,1,NA,3,9,3
"2637",1,"rep","middle","white","male",2,50,3,2,4,2,4,2,4,4,4,3,4,4,3,2,3,8,3,8,8
"2638",0,"ind","lower","nonwhite","male",3,800,3,3,3,3,5,3,3,3,3,NA,5,3,3,3,5,NA,4,10,9
"2639",0,"ind","middle","white","female",-7,-7,NA,NA,NA,NA,-7,NA,2,-7,4,2,-7,4,3,NA,NA,NA,NA,NA,NA
"2640",0,"rep","don't know/refuse","white","female",2,5,5,4,3,3,5,5,2,4,5,2,4,5,4,5,4,11,4,14,10
"2641",0,"rep","middle","white","female",1,13,4,1,2,3,4,4,3,4,3,NA,3,2,3,1,2,NA,3,11,6
"2642",0,"dem","don't know/refuse","nonwhite","female",2,27,2,4,4,2,3,1,4,4,2,1,2,3,2,3,3,7,2,5,10
"2643",0,"ind","don't know/refuse","white","male",2,50,1,1,2,1,5,4,3,4,4,NA,3,3,2,2,1,NA,4,9,4
"2644",0,"dem","don't know/refuse","white","male",2,29,2,1,1,2,4,2,5,5,5,2,2,2,4,1,3,6,3,7,4
"2645",1,"rep","middle","white","female",2,41,4,3,3,3,4,3,3,4,3,NA,4,4,3,2,4,NA,3,10,9
"2646",0,"dem","middle","white","female",1,52,3,4,4,4,6,3,3,4,3,5,2,3,3,3,4,12,5,11,12
"2647",0,"dem","lower","white","female",2,81,5,4,5,4,7,5,3,4,3,1,3,3,3,4,4,9,5,15,13
"2648",0,"ind","working","nonwhite","female",2,26,2,2,1,2,5,5,2,2,4,NA,5,4,4,2,5,NA,4,11,5
"2649",0,"rep","working","white","male",-7,-7,NA,NA,NA,NA,-7,NA,3,-7,3,1,-7,3,3,NA,NA,NA,NA,NA,NA
"2650",0,"dem","lower","nonwhite","male",2,32,3,1,1,2,4,1,5,4,5,NA,2,3,3,5,4,NA,3,7,4
"2651",0,"dem","middle","white","male",2,52,2,1,2,1,4,1,3,5,5,1,2,2,3,2,3,6,3,6,4
"2652",0,"ind","don't know/refuse","nonwhite","female",2,24,4,3,3,4,4,4,3,4,3,NA,3,2,3,3,4,NA,3,11,10
"2653",0,"dem","working","white","female",2,21,3,1,1,1,4,4,5,2,5,2,3,4,3,5,4,11,3,10,3
"2654",0,NA,"working","white","female",2,48,4,3,4,3,5,4,3,4,3,5,5,4,4,5,4,14,4,12,10
"2655",0,"ind","middle","nonwhite","male",2,-9,3,3,3,2,3,3,3,5,3,1,3,3,5,2,4,7,2,8,8
"2656",1,"rep","middle","white","male",2,27,3,2,2,3,4,3,3,3,3,5,3,3,3,5,4,14,3,9,7
"2657",1,"dem","working","nonwhite","female",2,32,4,2,2,2,5,4,4,2,5,1,4,4,3,5,3,9,4,12,6
"2658",0,"ind","don't know/refuse","white","male",2,17,3,2,2,3,4,2,3,4,3,2,2,2,3,2,3,7,3,8,7
"2659",0,"dem","working","white","female",2,69,1,2,1,2,5,1,5,5,5,2,2,3,3,4,4,10,4,6,5
"2660",1,"ind","middle","white","male",1,27,3,2,2,2,4,2,4,3,4,1,2,2,3,2,2,5,3,8,6
"2661",1,NA,"middle","nonwhite","female",2,41,3,3,3,3,5,3,1,3,1,1,4,5,4,3,5,9,4,10,9
"2662",0,"dem","middle","white","female",2,75,1,1,1,2,-9,2,5,5,3,2,1,2,2,2,3,7,NA,NA,4
"2663",0,"dem","don't know/refuse","white","female",3,32,2,1,2,1,3,4,4,4,5,NA,1,2,3,2,3,NA,2,8,4
"2664",0,"rep","don't know/refuse","white","female",2,13,4,2,3,2,6,3,4,5,5,NA,3,3,3,3,3,NA,5,12,7
"2665",0,"dem","working","nonwhite","female",2,50,1,1,2,1,4,1,5,5,5,NA,2,2,2,2,3,NA,3,5,4
"2666",0,"ind","working","nonwhite","male",2,27,4,4,4,2,4,3,4,1,5,NA,1,3,3,5,4,NA,3,10,10
"2667",1,"ind","middle","white","male",2,41,5,4,4,4,3,4,4,4,5,1,4,5,3,3,3,7,2,11,12
"2668",0,"dem","don't know/refuse","nonwhite","female",2,50,1,1,1,2,1,1,3,4,3,1,4,4,1,3,2,6,1,3,4
"2669",0,"ind","don't know/refuse","white","male",2,27,2,2,4,2,4,2,2,5,4,1,2,4,3,1,3,5,3,7,8
"2670",0,"ind","don't know/refuse","white","female",3,50,5,2,3,3,5,4,5,4,4,1,4,4,5,4,3,8,4,13,8
"2671",0,"ind","don't know/refuse","white","female",3,800,4,3,3,3,4,3,4,5,3,2,3,4,4,3,3,8,3,10,9
"2672",0,"ind","don't know/refuse","white","female",2,31,5,2,4,2,7,5,2,5,3,NA,5,5,3,2,3,NA,5,15,8
"2673",1,"rep","middle",NA,"male",2,24,5,2,4,4,3,3,5,5,4,1,3,4,2,2,4,7,2,10,10
"2674",0,"ind","working","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,1,-6,4,3,NA,NA,NA,NA,NA,NA
"2675",1,"rep","middle","white","female",2,41,5,5,5,4,6,5,1,2,5,NA,5,5,3,5,5,NA,5,15,14
"2676",0,"rep","don't know/refuse","white","male",1,32,2,2,3,2,6,4,3,3,2,1,2,2,2,3,3,7,5,11,7
"2677",0,"dem","don't know/refuse","white","male",2,52,2,2,2,2,4,2,4,4,4,NA,2,2,3,1,2,NA,3,7,6
"2678",0,"ind","don't know/refuse","white","female",2,54,5,3,3,3,6,5,2,5,5,NA,5,4,2,5,3,NA,5,15,9
"2679",0,"ind","working","white","male",2,50,4,1,2,1,4,4,4,4,4,1,3,3,3,4,4,9,3,11,4
"2680",0,"dem","lower","nonwhite","female",2,32,5,5,5,1,1,3,2,1,2,1,1,3,3,5,1,7,1,9,11
"2681",0,"dem","middle","nonwhite","female",-7,-7,NA,NA,NA,NA,-7,NA,5,-7,5,2,-7,3,3,NA,NA,NA,NA,NA,NA
"2682",0,"dem","working","white","female",2,50,4,2,2,4,3,4,4,4,4,NA,2,3,3,5,5,NA,2,10,8
"2683",1,"dem","working","white","male",2,5,5,4,5,2,6,5,3,4,4,2,4,4,3,2,3,7,5,15,11
"2684",0,"dem","working","nonwhite","female",2,7,3,2,2,3,3,1,3,4,3,NA,3,4,1,1,4,NA,2,6,7
"2685",1,"ind","middle","white","female",3,38,5,4,4,4,4,5,3,3,3,NA,4,4,2,2,2,NA,3,13,12
"2686",0,"rep","middle","nonwhite","male",2,27,5,2,3,2,6,5,4,5,4,1,4,4,3,2,4,7,5,15,7
"2687",1,"rep","don't know/refuse","white","female",2,5,2,3,3,3,3,4,3,4,3,1,2,4,3,3,4,8,2,8,9
"2688",1,"rep","middle","white","female",2,-9,4,2,2,4,3,2,3,4,4,NA,3,3,3,3,2,NA,2,8,8
"2689",0,"rep","middle","white","female",-6,-6,NA,NA,NA,NA,-6,NA,1,-6,2,1,-6,3,3,NA,NA,NA,NA,NA,NA
"2690",0,"ind","middle","nonwhite","male",2,64,1,2,3,5,4,2,5,3,5,NA,3,3,3,3,1,NA,3,6,10
"2691",0,"dem","middle","white","male",2,32,1,1,1,1,5,2,5,5,5,1,3,4,3,3,4,8,4,7,3
"2692",0,"rep","don't know/refuse","white","male",2,700,5,5,5,3,2,1,5,3,5,2,4,4,3,3,4,9,1,7,13
"2693",1,NA,"middle","white","female",2,41,5,4,3,4,5,5,2,4,3,NA,4,4,3,3,4,NA,4,14,11
"2694",0,"dem","don't know/refuse","white","male",2,5,5,2,2,3,6,4,5,4,5,2,2,3,4,1,3,6,5,14,7
"2695",1,"rep","don't know/refuse","white","female",3,13,5,4,4,5,6,5,5,4,3,2,3,4,3,5,4,11,5,15,13
"2696",1,"rep","middle","white","female",2,52,5,2,2,2,4,3,5,4,5,1,3,3,3,1,3,5,3,11,6
"2697",0,"ind","working","nonwhite","female",1,32,3,5,3,1,4,2,3,5,5,NA,3,2,3,3,3,NA,3,8,9
"2698",1,"rep","working","white","male",2,32,5,3,3,3,4,5,3,3,3,1,3,2,3,2,4,7,3,13,9
"2699",0,"dem","working","white","female",-6,-6,NA,NA,NA,NA,-6,NA,5,-6,5,NA,-6,2,4,NA,NA,NA,NA,NA,NA
"2700",0,"dem","middle","white","male",2,75,4,4,4,2,4,2,3,5,5,2,4,4,1,4,5,11,3,9,10
"2701",0,"rep","don't know/refuse",NA,"female",2,27,3,1,2,1,4,3,2,4,3,2,3,5,1,2,3,7,3,9,4
"2702",0,"dem","working","nonwhite","female",2,26,1,1,1,1,4,1,5,5,5,1,2,5,3,5,5,11,3,5,3
"2703",0,"dem","don't know/refuse","nonwhite","female",2,32,1,3,3,3,4,2,4,2,4,3,4,3,2,3,3,9,3,6,9
"2704",1,"ind","working","white","male",1,32,4,4,4,3,5,5,4,4,2,2,3,3,2,3,2,7,4,13,11
"2705",0,"ind","don't know/refuse","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,1,-6,2,3,NA,NA,NA,NA,NA,NA
"2706",0,"dem","middle","white","female",-6,-6,NA,NA,NA,NA,-6,NA,5,-6,2,1,-6,2,3,NA,NA,NA,NA,NA,NA
"2707",0,"ind","don't know/refuse","white","male",2,43,4,2,2,3,5,4,2,4,3,3,4,3,4,5,4,12,4,12,7
"2708",0,"dem","don't know/refuse","nonwhite","female",1,27,3,4,4,4,5,3,3,3,3,2,2,2,2,3,4,9,4,10,12
"2709",0,"dem","don't know/refuse","nonwhite","female",2,-9,1,3,3,3,7,1,1,4,2,NA,3,3,4,4,3,NA,5,7,9
"2710",0,"ind","don't know/refuse","nonwhite","male",-6,-6,NA,NA,NA,NA,-6,NA,5,-6,3,NA,-6,3,3,NA,NA,NA,NA,NA,NA
"2711",0,"dem","middle","nonwhite","male",1,800,2,3,4,5,4,4,4,2,2,NA,4,2,3,3,4,NA,3,9,12
"2712",0,"ind","working","white","male",-6,-6,NA,NA,NA,NA,-6,NA,1,-6,1,5,-6,3,3,NA,NA,NA,NA,NA,NA
"2713",0,"dem","don't know/refuse","nonwhite","female",2,37,4,3,3,2,3,3,-5,1,-5,1,2,3,3,3,3,7,2,9,8
"2714",0,"dem","working","nonwhite","male",3,14,2,2,3,2,6,2,4,5,4,1,4,4,2,2,2,5,5,9,7
"2715",0,"rep","middle","white","female",2,41,5,4,3,4,5,4,2,1,1,4,4,4,3,4,4,12,4,13,11
"2716",0,"ind","middle","nonwhite","male",2,50,4,3,1,3,4,4,4,2,2,NA,2,3,3,1,3,NA,3,11,7
"2717",0,"dem","middle","nonwhite","male",2,14,4,2,1,2,6,4,4,4,4,1,4,2,2,1,2,4,5,13,5
"2718",0,"ind","middle","white","male",2,50,3,2,3,2,4,3,3,4,3,1,2,2,3,2,2,5,3,9,7
"2719",0,"dem","don't know/refuse","nonwhite","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,NA,-6,4,5,NA,NA,NA,NA,NA,NA
"2720",0,"ind","working","white","male",2,26,4,2,2,2,5,4,3,4,3,2,3,3,3,4,4,10,4,12,6
"2721",0,"ind","lower","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,1,-6,5,5,NA,NA,NA,NA,NA,NA
"2722",1,"rep","working","white","female",2,27,4,2,2,2,5,4,4,3,3,2,4,4,4,3,3,8,4,12,6
"2723",0,"dem","middle","white","male",3,52,4,2,3,2,5,4,3,3,5,3,2,2,3,2,3,8,4,12,7
"2724",0,"dem","working","nonwhite","male",2,52,2,2,2,2,5,3,3,4,2,1,2,2,2,2,2,5,4,9,6
"2725",0,"dem","middle","white","female",-6,-6,NA,NA,NA,NA,-6,NA,4,-6,5,3,-6,2,3,NA,NA,NA,NA,NA,NA
"2726",0,"rep","middle",NA,"female",2,50,5,2,4,1,3,5,5,3,5,1,2,5,2,3,4,8,2,12,7
"2727",0,"rep","working","white","male",2,17,2,2,3,2,5,1,4,4,4,NA,3,5,5,3,4,NA,4,7,7
"2728",1,"ind","don't know/refuse","white","male",1,80,5,1,2,1,2,2,2,2,1,1,4,4,5,2,2,5,1,8,4
"2729",0,NA,"middle","white","female",2,10,4,4,2,4,4,5,4,4,4,2,3,4,3,2,4,8,3,12,10
"2730",0,"dem","don't know/refuse","white","female",2,36,3,2,2,2,4,3,5,4,5,1,3,5,5,5,4,10,3,9,6
"2731",0,"dem","lower","white","female",2,81,1,1,1,2,4,1,5,4,5,NA,2,2,3,1,3,NA,3,5,4
"2732",0,"dem","middle","nonwhite","female",1,50,5,2,2,2,4,4,4,5,5,1,1,2,3,2,4,7,3,12,6
"2733",0,"ind","working","white","female",2,52,2,1,2,2,5,2,5,4,5,2,3,3,4,3,4,9,4,8,5
"2734",1,"dem","middle","white","male",2,43,4,3,5,2,7,5,3,4,3,NA,3,3,3,1,3,NA,5,14,10
"2735",0,"ind","middle","nonwhite","female",2,32,1,1,1,2,4,1,5,5,3,NA,3,3,3,3,4,NA,3,5,4
"2736",0,"dem","don't know/refuse","white","female",2,48,1,1,1,1,4,1,5,5,5,2,1,2,3,2,3,7,3,5,3
"2737",0,"dem","middle","white","male",2,38,3,3,3,3,4,3,5,3,5,1,4,5,1,3,4,8,3,9,9
"2738",1,"rep","middle","white","female",2,5,4,3,3,3,4,4,3,5,3,NA,3,5,3,3,1,NA,3,11,9
"2739",0,"ind","lower","white","female",2,38,5,3,3,2,3,5,2,5,4,NA,4,5,3,4,4,NA,2,12,8
"2740",0,"ind","working","white","female",2,50,3,2,2,2,2,3,2,3,3,NA,3,3,3,2,3,NA,1,7,6
"2741",1,"rep","don't know/refuse","white","female",2,34,3,4,4,2,5,2,2,4,3,1,4,4,2,4,3,8,4,9,10
"2742",0,"rep","middle","white","male",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,3,4,-6,3,3,NA,NA,NA,NA,NA,NA
"2743",0,"dem","don't know/refuse","white","female",2,52,1,1,1,1,4,1,5,4,5,NA,2,3,3,2,3,NA,3,5,3
"2744",0,"ind","don't know/refuse","white","female",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,4,2,-6,2,5,NA,NA,NA,NA,NA,NA
"2745",0,"ind","don't know/refuse","nonwhite","female",2,27,3,3,3,3,4,1,4,3,3,1,4,5,4,3,4,8,3,7,9
"2746",0,"rep","lower","white","male",2,10,5,2,4,3,5,5,2,2,1,1,5,3,3,5,4,10,4,14,9
"2747",0,"ind","middle",NA,"female",2,44,4,2,2,2,3,4,4,4,5,1,1,2,3,3,2,6,2,10,6
"2748",0,"ind","working","nonwhite","female",-6,-6,NA,NA,NA,NA,-6,NA,5,-6,4,5,-6,4,1,NA,NA,NA,NA,NA,NA
"2749",1,"rep","middle","white","male",2,47,4,2,4,2,3,4,3,4,4,NA,2,2,2,2,3,NA,2,10,8
"2750",0,"rep","middle","white","male",2,32,2,2,3,2,5,2,2,4,2,1,3,2,4,2,3,6,4,8,7
"2751",1,"ind","middle","white","male",2,24,5,4,4,2,6,5,3,4,3,1,4,4,3,4,4,9,5,15,10
"2752",1,"rep","don't know/refuse","white","female",1,24,4,2,3,2,4,4,2,2,1,NA,2,2,3,1,2,NA,3,11,7
"2753",0,"dem","middle","nonwhite","female",-6,-6,NA,NA,NA,NA,-6,NA,3,-6,2,4,-6,4,3,NA,NA,NA,NA,NA,NA
"2754",0,"ind","working","white","female",-6,-6,NA,NA,NA,NA,-6,NA,5,-6,5,1,-6,3,3,NA,NA,NA,NA,NA,NA
"2755",0,"dem","don't know/refuse","nonwhite","male",-6,-6,NA,NA,NA,NA,-6,NA,5,-6,3,2,-6,5,1,NA,NA,NA,NA,NA,NA
"2756",0,"rep","don't know/refuse","white","female",2,27,5,4,4,4,6,4,3,3,5,NA,4,4,4,4,4,NA,5,14,12
"2757",1,"rep","don't know/refuse","white","female",2,27,5,2,2,2,5,4,2,2,1,1,3,4,-2,5,4,10,4,13,6
"2758",1,"rep","don't know/refuse","white","female",1,800,4,1,2,2,2,4,4,2,3,3,3,3,3,3,1,7,1,9,5
"2759",0,"dem","working","nonwhite","female",2,800,1,3,3,3,4,5,2,2,3,2,4,5,5,3,4,9,3,9,9
"2760",1,"ind","middle","white","male",2,38,3,2,3,2,5,3,3,4,3,NA,4,4,3,2,2,NA,4,10,7
"2761",1,"ind","upper","white","female",3,5,4,2,4,2,5,4,3,3,2,1,2,4,3,3,2,6,4,12,8
"2762",0,NA,"don't know/refuse","white","female",3,79,3,2,3,2,4,1,3,4,3,1,4,3,3,2,3,6,3,7,7
